customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,AvgMonthlyGB,Age,Churn
CUST_01058,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),55.39,1142.62,2,63.7,46,Yes
CUST_01059,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),94.5,3247.52,1,0.0,24,Yes
CUST_01060,Female,1,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),78.97,2195.46,2,0.0,65,No
CUST_01061,Female,0,No,Yes,15,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),37.3,573.36,2,134.4,36,No
CUST_01062,Male,0,No,Yes,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.23,6355.49,2,17.9,18,No
CUST_01063,Male,0,No,No,20,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),133.07,2573.73,0,2.7,44,Yes
CUST_01064,Female,0,No,Yes,7,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,33.55,322.76,2,36.5,23,Yes
CUST_01065,Female,0,Yes,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,15.0,161.41,3,0.0,61,No
CUST_01066,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,76.85,223.31,1,19.0,30,No
CUST_01067,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),63.88,824.63,3,0.0,37,Yes
CUST_01068,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),79.81,728.21,2,11.2,46,Yes
CUST_01069,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),98.83,1416.04,1,7.1,37,No
CUST_01070,Female,0,No,Yes,52,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),53.27,2922.95,3,72.0,41,No
CUST_01071,Male,0,No,No,9,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.51,530.14,2,25.5,31,No
CUST_01072,Female,0,No,Yes,93,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,78.7,7185.31,1,33.5,39,No
CUST_01073,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,112.42,5460.32,4,0.0,46,Yes
CUST_01074,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),54.63,1566.6,1,0.0,41,No
CUST_01075,Male,0,No,Yes,68,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,41.72,3088.05,2,46.2,55,No
CUST_01076,Male,1,Yes,Yes,102,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,62.95,6520.29,4,46.0,71,No
CUST_01077,Male,0,No,No,6,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,66.63,413.91,2,54.1,47,No
CUST_01078,Female,1,Yes,Yes,9,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),124.19,1079.89,1,163.0,70,No
CUST_01079,Female,1,Yes,Yes,12,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),67.13,694.13,2,34.4,71,No
CUST_01080,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,32.88,97.12,0,134.9,18,Yes
CUST_01081,Female,1,No,No,12,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),91.97,1128.13,5,15.8,69,Yes
CUST_01082,Male,0,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.21,613.28,0,0.0,55,Yes
CUST_01083,Female,0,No,No,5,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),56.18,350.81,1,28.0,42,Yes
CUST_01084,Female,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.41,807.18,3,0.0,35,Yes
CUST_01085,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),110.49,7834.62,2,0.0,55,Yes
CUST_01086,Female,0,Yes,Yes,16,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,90.48,1513.02,3,25.7,26,Yes
CUST_01087,Female,0,Yes,No,44,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,66.96,3033.58,3,110.5,58,No
CUST_01088,Female,1,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,60.65,838.53,0,0.0,80,Yes
CUST_01089,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),84.25,2603.62,0,0.0,43,No
CUST_01090,Female,0,No,Yes,16,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,37.82,730.07,5,29.9,44,No
CUST_01091,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,40.54,40.54,2,13.9,35,No
CUST_01092,Female,0,No,Yes,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),53.58,248.23,3,83.2,55,Yes
CUST_01093,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,62.66,393.58,2,0.0,44,Yes
CUST_01094,Male,0,No,No,11,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,41.79,584.08,2,4.2,33,Yes
CUST_01095,Male,0,No,Yes,30,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),62.06,1931.98,2,35.9,54,No
CUST_01096,Male,1,Yes,Yes,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),124.23,2499.95,5,0.0,67,Yes
CUST_01097,Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.55,1115.81,1,0.0,44,No
CUST_01098,Male,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,53.72,1563.45,1,0.0,45,Yes
CUST_01099,Female,0,No,No,19,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,100.49,2054.25,2,47.9,31,No
CUST_01100,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),46.01,664.47,4,63.0,25,No
CUST_01101,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.36,1454.86,3,0.0,25,Yes
CUST_01102,Male,0,Yes,Yes,120,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79.31,9557.04,2,21.4,38,No
CUST_01103,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,72.85,126.02,2,36.7,41,Yes
CUST_01104,Female,0,No,No,42,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),32.31,1322.32,2,81.9,51,No
CUST_01105,Male,0,No,Yes,36,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),99.14,3650.6,2,0.6,50,No
CUST_01106,Male,0,Yes,Yes,8,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),18.12,263.0,3,31.0,29,Yes
CUST_01107,Male,0,No,No,120,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,66.73,8086.01,1,0.5,54,No
CUST_01108,Female,0,No,Yes,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.29,759.04,2,17.9,31,Yes
CUST_01109,Male,0,Yes,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.73,73.83,1,0.0,40,Yes
CUST_01110,Male,0,Yes,Yes,26,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,53.73,1426.25,1,45.6,47,Yes
CUST_01111,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,22.12,385.12,4,93.0,48,Yes
CUST_01112,Female,0,Yes,No,13,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,75.02,1016.07,1,17.2,56,Yes
CUST_01113,Female,0,Yes,Yes,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,38.75,1119.09,0,0.0,29,No
CUST_01114,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),53.34,87.45,0,176.3,53,Yes
CUST_01115,Female,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,94.54,1061.98,1,98.1,30,No
CUST_01116,Female,0,No,Yes,7,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),88.7,590.33,3,66.5,32,Yes
CUST_01117,Female,1,No,Yes,74,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,63.58,4480.71,3,125.2,65,Yes
CUST_01118,Male,0,Yes,No,40,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),51.03,2010.0,0,17.2,47,No
CUST_01119,Male,0,Yes,Yes,55,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.53,4211.23,0,21.4,63,Yes
CUST_01120,Female,0,No,No,4,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),52.1,420.84,3,36.4,18,Yes
CUST_01121,Female,0,No,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,106.32,6631.35,0,0.0,50,Yes
CUST_01122,Female,0,No,Yes,22,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.99,939.92,2,59.9,18,Yes
CUST_01123,Male,0,Yes,No,15,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.71,1174.55,1,47.1,27,No
CUST_01124,Male,1,No,No,67,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,51.37,3464.1,2,224.9,71,No
CUST_01125,Female,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.73,3359.41,2,0.0,42,Yes
CUST_01126,Female,0,Yes,No,21,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,51.78,979.7,2,5.7,18,Yes
CUST_01127,Male,0,Yes,Yes,2,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),64.0,267.04,1,35.1,54,Yes
CUST_01128,Male,0,No,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),94.6,2679.56,0,0.0,64,Yes
CUST_01129,Male,0,Yes,No,11,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,112.93,1357.66,4,3.2,50,No
CUST_01130,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.68,26.68,2,0.0,22,Yes
CUST_01131,Female,0,No,Yes,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),42.61,773.78,3,67.2,34,No
CUST_01132,Female,0,No,No,12,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,46.63,419.63,2,25.4,26,No
CUST_01133,Male,0,Yes,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),81.68,3121.87,2,0.0,62,No
CUST_01134,Male,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),75.53,4310.63,2,0.0,44,No
CUST_01135,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,62.45,619.56,3,24.3,33,No
CUST_01136,Female,1,No,Yes,4,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),48.98,227.68,2,137.7,66,No
CUST_01137,Female,0,Yes,Yes,1,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),56.49,80.03,1,23.6,44,Yes
CUST_01138,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,69.07,1945.32,1,16.9,18,No
CUST_01139,Female,0,Yes,Yes,6,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,48.33,562.2,2,85.0,37,Yes
CUST_01140,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),43.49,737.47,0,0.0,57,Yes
CUST_01141,Male,0,No,Yes,1,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,43.67,114.86,3,8.7,61,Yes
CUST_01142,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,80.09,971.89,0,35.4,30,Yes
CUST_01143,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),15.0,109.53,2,0.0,46,Yes
CUST_01144,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,92.59,702.3,4,0.0,36,No
CUST_01145,Female,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,72.36,2452.74,2,0.0,22,Yes
CUST_01146,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.26,1443.39,0,0.0,47,Yes
CUST_01147,Female,0,Yes,No,19,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),47.94,944.33,1,32.8,18,No
CUST_01148,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),47.47,671.9,1,73.5,40,No
CUST_01149,Male,1,No,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,57.09,1719.85,1,7.4,71,No
CUST_01150,Female,0,Yes,Yes,33,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,102.33,3360.71,3,18.7,53,No
CUST_01151,Female,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,87.18,2288.28,0,0.0,28,Yes
CUST_01152,Male,0,No,No,64,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,45.96,2911.21,2,15.7,59,No
CUST_01153,Male,0,No,No,62,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.67,2021.34,3,20.7,49,No
CUST_01154,Female,0,No,Yes,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),99.05,359.76,3,47.8,26,Yes
CUST_01155,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.6,695.8,1,0.0,25,Yes
CUST_01156,Female,0,No,Yes,5,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.9,274.66,1,0.8,55,No
CUST_01157,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),21.74,455.75,3,7.0,46,No
CUST_01158,Female,0,No,No,27,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,100.48,2742.18,4,88.1,54,Yes
CUST_01159,Male,0,No,Yes,75,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),46.88,3595.58,2,0.0,57,No
CUST_01160,Male,1,No,Yes,24,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),85.14,2156.79,1,78.4,69,No
CUST_01161,Male,1,Yes,No,35,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),21.9,668.72,3,0.8,80,No
CUST_01162,Male,1,No,No,52,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.52,4356.05,5,26.1,71,Yes
CUST_01163,Female,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.38,2119.82,1,42.7,39,No
CUST_01164,Female,0,Yes,No,47,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),44.41,2083.72,2,94.5,45,No
CUST_01165,Male,0,Yes,No,39,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),65.94,2437.54,2,36.4,56,No
CUST_01166,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),76.3,401.76,0,3.0,40,No
CUST_01167,Male,1,Yes,No,19,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,44.44,1008.32,2,55.9,66,No
CUST_01168,Male,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,51.93,2802.6,2,83.5,18,No
CUST_01169,Female,0,Yes,No,2,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,88.27,272.79,1,1.2,59,Yes
CUST_01170,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,69.78,652.59,3,0.0,62,Yes
CUST_01171,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,58.24,58.24,1,11.9,54,Yes
CUST_01172,Male,1,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.98,22.98,4,0.0,77,Yes
CUST_01173,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),56.83,930.91,2,0.6,35,No
CUST_01174,Female,0,No,Yes,25,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),39.98,914.1,1,35.8,50,No
CUST_01175,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),15.0,248.37,1,67.7,53,No
CUST_01176,Male,0,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.11,1264.26,3,0.0,35,Yes
CUST_01177,Female,1,No,Yes,30,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),56.14,1714.07,1,186.7,80,No
CUST_01178,Female,0,No,Yes,75,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,62.78,4639.42,1,88.6,38,No
CUST_01179,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,76.88,607.58,4,1.7,47,Yes
CUST_01180,Male,0,Yes,Yes,40,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),16.61,609.65,2,97.5,58,Yes
CUST_01181,Male,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,52.86,481.47,3,51.6,24,No
CUST_01182,Female,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,76.15,2619.09,3,0.7,37,Yes
CUST_01183,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),53.57,244.35,1,209.6,40,Yes
CUST_01184,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,72.48,3698.29,2,41.4,56,No
CUST_01185,Male,0,Yes,Yes,19,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.45,1057.45,1,70.8,39,Yes
CUST_01186,Female,1,Yes,Yes,101,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,60.63,6260.03,3,29.7,65,No
CUST_01187,Female,0,Yes,No,9,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,103.3,785.34,1,57.2,47,No
CUST_01188,Male,0,No,No,33,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.4,2950.94,5,11.3,51,No
CUST_01189,Male,0,No,Yes,92,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),62.83,5915.74,2,47.4,35,No
CUST_01190,Female,1,No,Yes,30,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.29,3020.57,1,8.8,76,No
CUST_01191,Male,0,No,Yes,42,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.5,2464.84,2,178.9,60,No
CUST_01192,Female,0,No,No,23,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),40.3,999.28,1,19.3,18,No
